Age,Tenure,NumOfProducts,EstimatedSalary,Exited,Tenure/NumOfProducts,ESalary/Age,Tenure/Age,Balance/ESalary,ESalary/Tenure,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_1,IsActiveMember_1,AgeRanges_2,AgeRanges_3,AgeRanges_4,AgeRanges_5,CreditScoreRanges_2,CreditScoreRanges_3,CreditScoreRanges_4,CreditScoreRanges_5,SmallerThan405_1,HasBalance_1
39.0,2,2.0,40721.24,1,1.0,1044.134358974359,0.05128205128205128,0.0,13573.746666666666,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
24.0,9,2.0,53134.3,0,4.5,2213.929166666667,0.375,1.0902526240112318,5313.43,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
29.0,4,1.0,164017.89,0,4.0,5655.789310344828,0.13793103448275862,0.7932938900750399,32803.578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27.0,5,2.0,155996.96,0,2.5,5777.665185185185,0.18518518518518517,0.6142843424641096,25999.493333333332,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44.0,10,1.0,5472.7,1,10.0,124.37954545454545,0.22727272727272727,23.68274709010178,497.5181818181818,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
30.0,4,1.0,112187.11,0,4.0,3739.5703333333336,0.13333333333333333,1.5105308444080607,22437.422,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
40.0,5,2.0,146457.83,0,2.5,3661.44575,0.125,0.0,24409.638333333332,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
35.0,7,1.0,27286.1,0,7.0,779.6028571428571,0.2,4.9060954112167,3410.7625,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
30.0,0,2.0,130553.47,0,0.0,4351.782333333334,0.0,0.0,130553.47,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
36.0,5,2.0,179351.89,0,2.5,4981.996944444445,0.1388888888888889,1.0620433383779786,29891.98166666667,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
40.0,8,1.0,94774.12,0,8.0,2369.353,0.2,1.0761705832773758,10530.457777777778,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
55.0,3,1.0,8080.85,1,3.0,146.92454545454547,0.05454545454545454,19.998986492757567,2020.2125,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
45.0,2,1.0,19482.5,0,2.0,432.94444444444446,0.044444444444444446,6.2780038496086235,6494.166666666667,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
62.0,2,2.0,48071.61,0,1.0,775.3485483870968,0.03225806451612903,0.0,16023.87,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
45.0,1,2.0,174531.27,0,0.5,3878.4726666666666,0.022222222222222223,0.929062282077017,87265.635,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
42.0,2,2.0,55470.78,0,1.0,1320.732857142857,0.047619047619047616,0.0,18490.26,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
50.0,4,1.0,8546.87,1,4.0,170.93740000000003,0.08,0.0,1709.3740000000003,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
32.0,8,2.0,95857.18,0,4.0,2995.536875,0.25,0.0,10650.797777777778,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
39.0,1,1.0,194945.8,0,1.0,4998.610256410256,0.02564102564102564,0.507888192512996,97472.9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
37.0,0,1.0,131521.72,0,0.0,3554.641081081081,0.0,0.0,131521.72,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
30.0,5,2.0,196108.51,0,2.5,6536.950333333333,0.16666666666666666,0.0,32684.751666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
34.0,7,2.0,148564.76,0,3.5,4369.551764705882,0.20588235294117646,0.7497617873848413,18570.595,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
41.0,8,2.0,92982.61,1,4.0,2267.8685365853657,0.1951219512195122,0.6045738014882568,10331.40111111111,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
36.0,3,2.0,17675.36,0,1.5,490.9822222222222,0.08333333333333333,4.77092234613609,4418.84,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
40.0,1,2.0,114996.43,0,0.5,2874.91075,0.025,0.0,57498.215,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32.0,8,1.0,86957.42,0,8.0,2717.419375,0.25,1.0696371856478724,9661.935555555556,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
29.0,9,2.0,128077.8,0,4.5,4416.475862068965,0.3103448275862069,0.48181995630780666,12807.78,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
35.0,3,1.0,600.36,0,3.0,17.153142857142857,0.08571428571428572,291.1422313278699,150.09,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
32.0,6,2.0,43001.46,0,3.0,1343.795625,0.1875,0.0,6143.065714285714,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
37.0,3,1.0,158591.12,0,3.0,4286.246486486486,0.08108108108108109,0.6792350038261915,39647.78,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
57.0,10,2.0,47847.19,0,5.0,839.4243859649123,0.17543859649122806,0.0,4349.744545454546,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
35.0,6,1.0,10488.44,0,6.0,299.6697142857143,0.17142857142857143,9.19334429142942,1498.3485714285714,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
30.0,2,1.0,5978.2,0,2.0,199.27333333333334,0.06666666666666667,23.592387340671106,1992.7333333333333,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
42.0,4,1.0,121409.06,0,4.0,2890.691904761905,0.09523809523809523,0.8683057096397913,24281.811999999998,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
50.0,5,1.0,146145.93,1,5.0,2922.9186,0.1,0.0,24357.655,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
38.0,2,2.0,14374.86,1,1.0,378.28578947368425,0.05263157894736842,8.975535066080644,4791.62,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
33.0,3,1.0,94670.77,0,3.0,2868.811212121212,0.09090909090909091,1.8661158032199379,23667.6925,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
37.0,3,1.0,179670.31,0,3.0,4855.954324324324,0.08108108108108109,0.0,44917.5775,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
41.0,3,1.0,199304.74,1,3.0,4861.091219512195,0.07317073170731707,0.4503848729337797,49826.185,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
34.0,5,1.0,151954.39,0,5.0,4469.246764705883,0.14705882352941177,0.8881252460030934,25325.73166666667,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
45.0,5,1.0,142513.5,1,5.0,3166.9666666666667,0.1111111111111111,0.0,23752.25,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
45.0,2,1.0,158264.62,0,2.0,3516.9915555555554,0.044444444444444446,0.6721454864643785,52754.87333333333,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
33.0,2,2.0,169381.9,0,1.0,5132.784848484848,0.06060606060606061,0.9553242701847129,56460.63333333333,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
31.0,8,2.0,169915.02,0,4.0,5481.129677419354,0.25806451612903225,0.0,18879.446666666667,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
41.0,9,2.0,88852.47,0,4.5,2167.1334146341464,0.21951219512195122,0.0,8885.247,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
34.0,1,1.0,40645.81,0,1.0,1195.465,0.029411764705882353,1.5523127722144054,20322.905,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
26.0,4,2.0,60427.3,0,2.0,2324.126923076923,0.15384615384615385,1.9575094369597845,12085.460000000001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
47.0,7,1.0,157959.02,1,7.0,3360.830212765957,0.14893617021276595,0.6764679218698623,19744.8775,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
46.0,7,1.0,133007.34,0,7.0,2891.463913043478,0.15217391304347827,0.37225426807272444,16625.9175,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
33.0,9,2.0,176576.62,0,4.5,5350.806666666666,0.2727272727272727,0.0,17657.662,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
43.0,1,2.0,34888.04,1,0.5,811.3497674418605,0.023255813953488372,3.0325383713157863,17444.02,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
54.0,8,1.0,28737.71,1,8.0,532.1798148148148,0.14814814814814814,0.0,3193.0788888888887,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
31.0,9,2.0,98178.57,0,4.5,3167.0506451612905,0.2903225806451613,1.1685039820808145,9817.857,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
30.0,7,1.0,125010.24,0,7.0,4167.008,0.23333333333333334,0.0,15626.28,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
42.0,2,2.0,167984.61,0,1.0,3999.633571428571,0.047619047619047616,0.0,55994.869999999995,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
33.0,10,1.0,4861.72,1,10.0,147.3248484848485,0.30303030303030304,0.0,441.9745454545455,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
45.0,6,1.0,108872.45,1,6.0,2419.3877777777775,0.13333333333333333,0.9145033477247918,15553.207142857142,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
37.0,4,2.0,198252.88,0,2.0,5358.1859459459465,0.10810810810810811,0.8603048288630157,39650.576,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
30.0,9,2.0,26960.31,0,4.5,898.677,0.3,0.0,2696.031,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
39.0,6,3.0,85746.52,1,2.0,2198.628717948718,0.15384615384615385,0.8699612532380322,12249.502857142857,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
50.0,2,1.0,77206.25,1,2.0,1544.125,0.04,1.2549293612887558,25735.416666666668,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
29.0,3,1.0,61048.53,0,3.0,2105.121724137931,0.10344827586206896,2.1430527483626554,15262.1325,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
62.0,1,2.0,111981.19,0,0.5,1806.1482258064516,0.016129032258064516,0.0,55990.595,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
40.0,0,2.0,62232.6,0,0.0,1555.815,0.0,0.0,62232.6,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
37.0,1,2.0,156105.03,0,0.5,4219.054864864865,0.02702702702702703,0.0,78052.515,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
20.0,3,2.0,150135.38,0,1.5,7506.769,0.15,0.7973753421745094,37533.845,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
62.0,5,2.0,93146.11,0,2.5,1502.3566129032258,0.08064516129032258,1.2236578639730633,15524.351666666667,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
42.0,6,1.0,33462.94,1,6.0,796.7366666666667,0.14285714285714285,2.9931844004143087,4780.42,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
29.0,2,1.0,144375.0,0,2.0,4978.448275862069,0.06896551724137931,0.0,48125.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
43.0,3,3.0,55803.96,1,1.0,1297.766511627907,0.06976744186046512,2.0826568580437663,13950.99,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
46.0,2,3.0,89048.46,1,0.6666666666666666,1935.836086956522,0.043478260869565216,0.0,29682.820000000003,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
28.0,2,2.0,162812.16,0,1.0,5814.72,0.07142857142857142,0.49857350949707935,54270.72,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
38.0,4,2.0,136259.65,0,2.0,3585.7802631578948,0.10526315789473684,0.0,27251.93,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
39.0,5,1.0,124052.97,0,5.0,3180.845384615385,0.1282051282051282,0.9415639141892371,20675.495,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
37.0,8,2.0,74158.8,0,4.0,2004.291891891892,0.21621621621621623,1.4288483632421236,8239.866666666667,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
62.0,6,1.0,45071.09,1,6.0,726.953064516129,0.0967741935483871,2.6050312961146496,6438.727142857142,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1
34.0,7,2.0,62030.06,0,3.5,1824.4135294117646,0.20588235294117646,0.0,7753.7575,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
40.0,10,1.0,131953.23,1,10.0,3298.83075,0.25,0.9359193405117858,11995.748181818182,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
26.0,7,2.0,79414.0,0,3.5,3054.3846153846152,0.2692307692307692,1.9190635152492006,9926.75,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
26.0,1,2.0,199638.56,0,0.5,7678.406153846154,0.038461538461538464,0.0,99819.28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
24.0,8,1.0,157577.29,0,8.0,6565.720416666667,0.3333333333333333,0.6542684545469718,17508.58777777778,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
54.0,8,1.0,134420.75,1,8.0,2489.2731481481483,0.14814814814814814,0.9404659622863285,14935.638888888889,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
36.0,5,1.0,99805.99,0,5.0,2772.3886111111115,0.1388888888888889,0.7799822435507127,16634.33166666667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
34.0,1,2.0,97932.68,0,0.5,2880.3729411764702,0.029411764705882353,0.0,48966.34,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
62.0,0,2.0,170968.99,0,0.0,2757.5643548387097,0.0,0.0,170968.99,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
37.0,2,1.0,57558.95,0,2.0,1555.6472972972972,0.05405405405405406,1.3852217596047185,19186.316666666666,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
28.0,8,1.0,176713.47,0,8.0,6311.195357142858,0.2857142857142857,0.0,19634.83,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
41.0,0,2.0,34283.23,0,0.0,836.1763414634147,0.0,0.0,34283.23,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
34.0,10,2.0,198637.34,0,5.0,5842.2747058823525,0.29411764705882354,0.0,18057.94,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
34.0,6,2.0,156917.12,0,3.0,4615.209411764706,0.17647058823529413,0.23749269678158763,22416.731428571427,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
30.0,6,1.0,50457.2,0,6.0,1681.9066666666665,0.2,2.536649873556202,7208.171428571428,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
38.0,3,1.0,140075.55,0,3.0,3686.198684210526,0.07894736842105263,0.39193856458175613,35018.8875,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
42.0,9,2.0,65323.11,0,4.5,1555.3121428571428,0.21428571428571427,1.664771931403756,6532.311,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
48.0,6,1.0,64323.24,0,6.0,1340.0674999999999,0.125,1.5531896403228445,9189.034285714286,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
32.0,6,2.0,14956.44,0,3.0,467.38875,0.1875,12.348286758078794,2136.634285714286,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
26.0,0,1.0,111879.21,0,0.0,4303.046538461539,0.0,0.9890489931060471,111879.21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31.0,9,1.0,18606.23,0,9.0,600.2009677419354,0.2903225806451613,4.246953842879509,1860.623,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
36.0,9,1.0,123137.01,0,9.0,3420.4725,0.25,0.80593568091348,12313.701,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
34.0,2,2.0,148528.24,0,1.0,4368.477647058823,0.058823529411764705,0.0,49509.41333333333,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
36.0,7,2.0,13898.31,0,3.5,386.06416666666667,0.19444444444444445,0.0,1737.28875,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
39.0,7,1.0,81259.25,1,7.0,2083.5705128205127,0.1794871794871795,0.0,10157.40625,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
35.0,7,1.0,161051.75,0,7.0,4601.478571428572,0.2,0.32558603057712815,20131.46875,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
41.0,9,2.0,191599.67,0,4.5,4673.16268292683,0.21951219512195122,0.0,19159.967,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
34.0,3,3.0,48559.19,1,1.0,1428.2114705882354,0.08823529411764706,2.0663021767867216,12139.7975,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
34.0,1,2.0,186339.74,0,0.5,5480.580588235294,0.029411764705882353,0.8012096077841474,93169.87,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
30.0,8,2.0,33159.37,0,4.0,1105.3123333333335,0.26666666666666666,0.0,3684.3744444444446,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
28.0,4,1.0,93883.53,0,4.0,3352.9832142857144,0.14285714285714285,1.5509156930933468,18776.706,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
37.0,7,2.0,110899.3,0,3.5,2997.2783783783784,0.1891891891891892,0.0,13862.4125,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
62.0,3,1.0,11199.04,1,3.0,180.62967741935486,0.04838709677419355,0.0,2799.76,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
53.0,10,2.0,189992.97,0,5.0,3584.7730188679247,0.18867924528301888,0.0,17272.08818181818,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
35.0,6,1.0,164255.69,0,6.0,4693.019714285714,0.17142857142857143,0.5115613346484374,23465.09857142857,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
46.0,1,1.0,152167.79,1,1.0,3307.9954347826088,0.021739130434782608,0.0,76083.895,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
39.0,8,2.0,33949.67,0,4.0,870.504358974359,0.20512820512820512,0.0,3772.1855555555553,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
29.0,10,2.0,68143.93,0,5.0,2349.790689655172,0.3448275862068966,0.0,6194.902727272726,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
35.0,4,1.0,47251.79,1,4.0,1350.0511428571428,0.11428571428571428,2.9357389423765747,9450.358,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
42.0,7,1.0,25885.72,0,7.0,616.3266666666667,0.16666666666666666,4.569110304832162,3235.715,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
22.0,8,2.0,192633.85,0,4.0,8756.084090909091,0.36363636363636365,0.9042334979028868,21403.76111111111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40.0,7,2.0,34577.36,0,3.5,864.434,0.175,3.274074712470819,4322.17,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
29.0,5,1.0,161229.84,0,5.0,5559.649655172414,0.1724137931034483,0.6444668058964768,26871.64,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
32.0,8,1.0,100816.29,0,8.0,3150.5090625,0.25,1.1805957152360993,11201.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
26.0,5,1.0,181694.44,0,5.0,6988.247692307692,0.19230769230769232,0.915261303537962,30282.406666666666,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
34.0,10,2.0,79078.91,0,5.0,2325.850294117647,0.29411764705882354,0.0,7188.991818181818,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
42.0,9,1.0,137316.32,0,9.0,3269.436190476191,0.21428571428571427,0.4604478185841275,13731.632000000001,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
41.0,5,2.0,194926.86,0,2.5,4754.313658536585,0.12195121951219512,0.48490582570303553,32487.809999999998,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
27.0,7,2.0,51285.49,0,3.5,1899.4625925925925,0.25925925925925924,0.0,6410.68625,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
34.0,9,1.0,150401.53,1,9.0,4423.5744117647055,0.2647058823529412,0.7501403742368844,15040.153,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
38.0,3,2.0,112491.96,0,1.5,2960.3147368421055,0.07894736842105263,0.0,28122.99,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
25.0,2,1.0,73656.38,0,2.0,2946.2552,0.08,1.8450992296933406,24552.126666666667,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
31.0,4,1.0,106636.89,0,4.0,3439.8996774193547,0.12903225806451613,1.1737894831704112,21327.378,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
44.0,7,3.0,155853.52,1,2.3333333333333335,3542.1254545454544,0.1590909090909091,0.0,19481.69,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
58.0,0,1.0,162599.51,0,0.0,2803.4398275862072,0.0,0.9170833909647083,162599.51,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
33.0,5,2.0,103737.82,0,2.5,3143.5703030303034,0.15151515151515152,0.0,17289.63666666667,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
31.0,10,2.0,160990.27,0,5.0,5193.234516129032,0.3225806451612903,0.0,14635.47909090909,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
36.0,6,1.0,15462.84,0,6.0,429.5233333333333,0.16666666666666666,8.55675348124924,2208.977142857143,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
35.0,8,2.0,10334.05,0,4.0,295.25857142857143,0.22857142857142856,0.0,1148.2277777777776,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
33.0,6,2.0,190686.16,0,3.0,5778.3684848484845,0.18181818181818182,0.0,27240.88,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
33.0,4,1.0,94440.45,0,4.0,2861.831818181818,0.12121212121212122,1.2503423056539862,18888.09,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
31.0,1,1.0,28257.63,0,1.0,911.5364516129033,0.03225806451612903,4.220689774761719,14128.815,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
43.0,2,1.0,170034.95,1,2.0,3954.301162790698,0.046511627906976744,0.0,56678.31666666667,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
35.0,7,2.0,31824.29,0,3.5,909.2654285714286,0.2,4.928540118255584,3978.03625,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
50.0,4,1.0,127166.49,1,4.0,2543.3298,0.08,1.0781493615181168,25433.298000000003,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
31.0,8,1.0,44937.01,0,8.0,1449.5809677419356,0.25806451612903225,1.7446352127121942,4993.001111111112,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
62.0,4,2.0,188603.07,0,2.0,3041.985,0.06451612903225806,0.0,37720.614,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
30.0,6,1.0,145111.37,0,6.0,4837.045666666667,0.2,0.4387624484559687,20730.195714285714,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
38.0,3,2.0,171463.83,0,1.5,4512.206052631579,0.07894736842105263,0.0,42865.9575,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
59.0,0,1.0,182822.5,0,0.0,3098.686440677966,0.0,0.7400420079585389,182822.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
36.0,2,1.0,87213.33,0,2.0,2422.5925,0.05555555555555555,1.7635427978727565,29071.11,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
37.0,3,2.0,57175.32,0,1.5,1545.2789189189189,0.08108108108108109,0.0,14293.83,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
49.0,2,1.0,120540.83,1,2.0,2460.0169387755104,0.04081632653061224,1.2200826889942602,40180.276666666665,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
42.0,9,2.0,28714.34,0,4.5,683.6747619047619,0.21428571428571427,0.0,2871.434,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
22.0,3,1.0,85426.28,0,3.0,3883.0127272727273,0.13636363636363635,0.0,21356.57,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,4,1.0,46170.75,0,4.0,1923.78125,0.16666666666666666,2.0736451108114986,9234.15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
57.0,2,1.0,64448.36,0,2.0,1130.6729824561403,0.03508771929824561,2.264841649965957,21482.786666666667,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
30.0,8,1.0,16278.97,0,8.0,542.6323333333333,0.26666666666666666,8.688617891672507,1808.7744444444443,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
40.0,1,1.0,182855.42,1,1.0,4571.3855,0.025,0.7617516068159205,91427.71,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
31.0,4,2.0,50404.72,0,2.0,1625.9587096774194,0.12903225806451613,0.0,10080.944,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30.0,3,2.0,107640.25,0,1.5,3588.008333333333,0.1,0.0,26910.0625,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
35.0,4,1.0,134132.65,0,4.0,3832.3614285714284,0.11428571428571428,1.0767614745552259,26826.53,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
35.0,2,2.0,103480.69,0,1.0,2956.591142857143,0.05714285714285714,0.0,34493.56333333333,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
46.0,9,1.0,108761.05,1,9.0,2364.370652173913,0.1956521739130435,0.8775317082724008,10876.105,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
35.0,1,1.0,179012.3,0,1.0,5114.637142857143,0.02857142857142857,0.8091552368189225,89506.15,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
26.0,7,2.0,95145.14,0,3.5,3659.4284615384613,0.2692307692307692,1.221755940450558,11893.1425,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
50.0,7,2.0,72143.44,0,3.5,1442.8688,0.14,0.0,9017.93,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
40.0,1,1.0,19162.89,0,1.0,479.07225,0.025,7.645092676522174,9581.445,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
44.0,2,2.0,144680.18,0,1.0,3288.185909090909,0.045454545454545456,0.8088778988248426,48226.72666666666,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
30.0,8,1.0,177772.03,1,8.0,5925.734333333333,0.26666666666666666,0.6300980531076795,19752.44777777778,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37.0,6,1.0,5597.94,0,6.0,151.29567567567565,0.16216216216216217,19.340930770962174,799.7057142857142,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
29.0,7,1.0,116828.51,1,7.0,4028.5693103448275,0.2413793103448276,1.5588985085917815,14603.56375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
32.0,3,2.0,174652.51,0,1.5,5457.8909375,0.09375,0.8641372517348876,43663.1275,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
33.0,2,2.0,2010.98,0,1.0,60.93878787878788,0.06060606060606061,0.0,670.3266666666667,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
39.0,5,1.0,14109.85,1,5.0,361.79102564102567,0.1282051282051282,11.713245002604564,2351.641666666667,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
